x,y,z
2.8604983,0.7118133,-0.5195844
-3.0478121,0.5638609,0.4220537
-0.5857718,2.2992843,-0.1712585
-0.2490299,2.0396919,-0.0200146
-3.0476029,0.9880382,0.3841215
2.1527970,-0.7456200,0.1490852
-0.1852210,2.8717370,-0.4419934
-1.0584486,2.3722015,-0.1748858
-0.5614916,2.6429226,-0.5751692
1.6069494,0.7323939,-0.1594759
1.8873138,-1.4697674,-0.1401779
-1.3778075,-0.3060999,-0.0503333
2.2263092,0.0070743,-0.0380441
0.9299426,-1.8381092,0.0906367
-0.7342586,-2.0941057,0.0476469
-2.7186252,0.0308715,-0.3148385
-1.4763977,0.9218559,0.4324658
0.2384013,2.9955831,-0.5933546
0.6884357,-1.9974477,0.0078368
-3.1075077,0.6119820,0.0673835
-1.8545948,1.9798627,-0.0625165
2.5616032,-2.0091934,-0.4783406
-3.2896007,-1.1639355,0.0559162
-3.4700592,-1.1217060,0.1622825
-1.4950270,1.9679156,-0.9568600
1.9924289,-0.2208823,-0.0671914
1.0908489,1.9304541,0.6290184
2.8579771,0.0504782,0.0336847
1.0162504,-1.8313396,-0.1722896
-2.3839699,-2.6563343,0.2069261
2.5755206,0.0718966,0.2238591
-0.1402265,-2.0506559,0.1683800
-2.4821175,0.0473711,0.0285799
1.3672054,-2.4543233,0.1685855
0.5764903,-2.3885523,-0.1933994
1.2162853,-1.4255842,0.0058845
-1.8384210,-2.7191358,-0.4817090
-2.8383461,-1.1391326,-0.2411270
-1.9752638,-2.5020554,-0.2327031
1.6029605,2.2198053,-0.2677831
2.1190414,-0.3421793,0.1083315
-0.7661990,2.3700890,0.2083861
-2.4523630,0.2375556,0.1193080
0.6972906,-3.0956748,-0.4395701
0.7665117,-1.7076124,0.1606432
1.3907973,-1.5578845,0.0116363
-1.3739933,2.3343218,0.0802682
0.6762398,-1.7682541,-0.6052868
2.1207680,-1.5675346,-0.3828314
-2.4591518,-1.2352427,0.2866883
1.1755110,2.4138311,-0.1033537
-3.4225534,1.0852532,-0.2241788
1.3547270,1.8970294,-0.1698718
1.6571485,-1.7726404,0.4773912
-0.3441977,-2.5799044,-0.1347992
2.2281867,-0.9248825,-0.1585657
-2.1312294,2.6100715,-1.5052958
-1.3805500,-2.4721672,0.2590219
-1.0714057,1.8467216,-0.0107566
2.1704927,-0.4837152,0.0843231
-0.0513302,2.2297779,0.0522122
0.3415522,-1.8097884,-0.6573434
-1.8495807,1.6516600,0.7410145
1.3704542,-1.7179306,-0.2834719
-3.0937578,-0.0165530,0.3204129
1.1066885,2.6415472,-0.0876972
-0.8876081,-2.0252130,0.0236444
-3.2268329,0.9087604,-0.0450813
-0.3271322,-3.6628650,-0.0900966
2.5096059,0.9920729,-0.1329541
-2.4556072,0.1539763,-0.0532213
1.6995405,-0.5182197,-0.1848611
0.4209108,-2.5416742,0.3225119
2.2602826,-0.0002995,-0.1869484
-0.0174118,-1.9172849,0.8491946
0.6943097,-2.2056979,0.0897845
1.2804819,1.9496877,0.0460471
-2.1101236,2.8830835,0.1318732
1.9566217,-1.3511391,-0.0477458
-3.0532633,-1.2297375,0.2422576
-3.0276641,-0.1969357,0.1036933
-2.6766463,-2.8704003,-0.0154584
-1.8643037,2.8142240,0.3202083
-3.3760252,-1.2824741,0.0033165
-1.7016893,0.7084008,0.0338232
1.0978473,1.5877808,-0.0116467
-2.6409918,1.7317883,-0.0108736
0.1554241,2.0908325,0.4592523
-1.1939808,2.2236131,0.1612557
2.6663835,0.5881917,-0.0306483
-3.2168398,0.3648550,0.1365963
2.7435300,-0.6639098,-0.5357933
-2.7776161,0.1381598,0.0778597
1.2236749,-1.3031283,0.1561646
-1.2278262,-1.9218802,0.1514581
-0.6861112,2.0790321,-0.0985171
-0.7370511,1.8986285,-0.0285940
-1.0111798,2.0102866,-0.1036210
2.8203703,0.5840933,-0.6150058
-1.3744676,1.7847315,0.1909390
-1.2759266,-2.9160077,0.3642826
-2.6456311,0.9972315,-0.1398978
0.1216453,2.3035505,-0.2263342
-1.2349069,2.3479897,0.2685435
-1.9999788,-1.5811106,0.9309362
0.8921857,3.0591179,-0.8013805
1.7999446,0.5888365,0.0302504
1.7710746,-0.7260021,-0.1169923
-0.0643802,-2.0771658,0.0239292
0.0815094,-3.4761670,-0.0397835
-1.2429767,2.4012202,-0.0340888
-0.4691821,3.2125701,0.7770610
0.5468314,-2.5721511,-0.4841407
-1.8994807,0.9716157,0.1896405
-0.5022087,2.2552145,0.1677993
-2.5790722,0.2075809,0.0160122
-1.7013017,-2.7690870,-0.3463881
-2.4096498,-1.2655676,0.1255026
2.0072815,1.0791307,-0.0488547
2.3953037,1.2182520,-0.0807408
1.8488495,-1.2610250,-0.0189366
-1.6515269,-3.1497323,0.1717653
1.7137795,1.6837600,-0.0805430
1.9354192,-0.5510347,0.0555945
-2.6398882,-0.3943958,0.1284105
-1.7780314,0.9673524,-0.0863749
-1.6625188,1.8020385,-0.0750116
1.5381211,-1.5325046,-0.0500576
-0.6791513,3.2899731,0.6337808
2.1609798,-0.4932345,-0.0197898
-2.6522622,1.3406737,0.2540409
0.7285655,2.2785882,-0.0817554
-1.9544141,2.1092399,-0.0163421
0.9010055,2.2971755,-0.0666604
0.8055321,-2.3970392,0.0765547
1.9918467,-0.4599278,-0.3408434
-1.9889746,-1.6659728,0.0709654
-2.6550839,2.0289663,-0.3720089
-2.2688100,-0.0566394,-0.1032729
2.4558535,1.0371992,0.0394275
-1.9772148,-1.0040398,-0.0379868
-2.7172871,-0.5953949,0.6979916
2.4216683,1.1622080,0.0657358
-3.3361195,0.7897849,-0.3517278
0.6590286,2.9052132,0.0782468
-0.4534334,-2.8487342,-0.0128088
-2.8333961,-2.0380277,0.2327380
1.7641015,2.0419250,-0.0960966
-2.6181145,-1.7186575,0.0766134
-3.1069491,-0.6461655,0.2029511
-0.0632627,-3.4278941,0.0641379
0.5753715,-2.3735644,0.0194258
-1.3631963,1.6846414,0.4969768
-2.6420917,-0.2203333,0.6152774
0.2409258,2.0155964,0.1479509
2.5272668,0.7855933,-0.3484814
-1.5767910,-1.6873396,0.0551832
0.1705969,2.0540479,0.0419186
-0.5834482,-2.4486180,-0.0139681
-1.5266079,-2.0158704,0.0154601
0.6123089,3.2385006,-0.0062239
-2.1825846,0.4421921,0.5698684
-1.4454209,-1.4511750,0.1779475
-2.1136903,0.9375481,0.1767640
1.1256083,2.3315186,-0.0353523
2.1275384,-0.0912066,-0.2488288
2.3164271,0.9855135,-0.2593971
-1.1443713,2.7522127,-0.3740295
1.9854657,-1.7375804,-0.1500575
1.6124094,-1.4288755,-0.1314012
0.0023548,-2.5391983,0.3221048
2.9264043,-1.0111568,0.0251841
-1.7465831,1.3318790,-0.2833754
0.8926849,2.2810641,0.1003269
1.9146445,-1.3542831,0.0443497
2.2147792,0.8167516,0.1919223
2.8428560,-1.0343219,0.1924005
-2.3160826,1.9472577,0.0821574
1.6269651,2.4896128,0.4139449
-3.3260523,0.6345585,-0.0865530
-2.5090475,0.3968266,0.0460460
1.3107892,-1.5764627,0.3513874
2.2194415,-0.2230392,-0.1114804
1.2966583,-2.1761290,0.0661028
0.2239131,-2.6474284,-0.0822483
2.2347745,1.3535794,0.0629252
-2.8153653,0.4451310,-0.0959750
0.0792781,2.1391711,0.0706406
-1.8440067,-2.7197514,0.5773441
-0.6161912,-2.4158769,-0.0347652
2.9982512,-0.1357455,-0.3020944
-1.8599838,-0.9565746,0.0195144
2.2259894,1.5292241,-0.6480738
-1.1394180,1.9040321,0.1370502
-3.6820879,-0.1518891,0.1442214
-2.3537566,-1.7361061,0.1579606
2.1924576,-1.1944689,0.0240799
0.7950061,2.2728498,0.1985046
1.0355472,2.8224564,-0.1967065
-2.3372708,-1.8619003,-0.1737616
-2.2286873,-2.1395985,0.0869964
-0.2574774,-3.1605860,0.0429871
-2.0353088,-1.6471149,0.2796828
-2.4924260,0.7869618,-0.3399959
-2.8245890,0.6696395,0.1845995
3.0394470,-0.0716086,-0.2496349
-2.8842184,-2.3522309,0.0339050
0.6285755,2.6299545,-0.2016096
1.9378586,-1.6760837,0.2057934
1.9506500,2.1118592,0.0564914
0.9791459,2.5129421,0.0361228
-2.6822828,1.2634698,-0.3247264
-0.6176340,2.2674008,0.2840956
-0.6529160,2.0570942,0.1763940
-2.7117987,-2.1550335,-0.0910918
2.0633924,0.9411126,0.0849256
-2.6433536,-1.8218692,0.1039582
2.0603438,-1.3797162,-0.0511588
1.7509817,-1.6625395,-0.1219905
0.0791314,2.3474875,0.2856172
-1.2845977,-1.6794966,-0.1837059
-0.7777306,-2.8039841,-0.3407429
-0.0664191,2.7471811,-0.0579352
-1.8092736,-2.1450726,0.0303181
-1.0541791,-2.5567385,-0.0430767
-2.6045013,-1.1223064,0.0158126
1.8130827,0.7675028,0.0401082
-1.8897063,1.3510523,0.0086342
0.7229913,-2.3789632,0.0668022
-1.9868415,0.5018535,0.0821831
2.0261538,-0.5676758,0.1712107
-2.9711209,0.6431085,0.0084255
-2.4626390,-0.2908529,-0.5219942
-3.0959252,0.8881514,0.0801229
-1.2705952,-3.3711431,0.0944292
-0.9477435,-1.9305151,-0.1708144
-2.0101101,1.9962800,0.0964453
-2.5856976,-0.9373097,-0.2501215
2.1850171,-1.0768766,-0.3635724
-3.0255056,-0.3912489,0.0347155
-0.4495375,-2.7094431,-0.0069473
-2.0414720,2.6110909,0.1047655
0.1218290,2.9994598,0.1487596
1.7633142,1.3169879,0.0099248
-1.6493342,2.5462144,-0.0373153
-0.3694810,-3.3602363,-0.7649734
1.9578767,1.6530414,0.2910376
-1.9429536,2.3481587,-0.0442287
2.3858283,-0.7973817,0.1517784
2.2744565,0.7329438,0.2689447
1.1092141,2.1344813,0.2477392
-0.9937348,1.8455108,-0.0518637
1.7680783,1.8457088,-0.2485102
-2.4818573,1.2666578,0.0364358
-0.5893870,-2.7793222,-0.6413838
0.8651405,-3.3308045,-0.0174359
-2.2720662,-0.1714003,-0.2388805
-1.8729181,-1.4932156,0.1594877
-2.0520793,0.6479927,0.0134296
2.3032920,0.1408708,-0.0001934
-0.6402784,2.0741098,-0.0677196
2.2990056,-0.2499718,0.1229896
-1.8616012,-0.7776120,-0.0468847
2.1181877,-0.7001586,0.2043882
-1.6186114,0.8954417,-0.0410891
0.3918160,-3.2557654,0.0756179
-2.0939540,-2.3998345,-0.3575709
2.2108848,-0.4602891,0.0963678
0.9387773,-2.2109606,-0.0268543
1.5646460,-2.4068618,-0.1139474
-0.8647746,-1.6778825,0.3551273
-0.7346742,2.5546321,-0.0379034
-2.9427622,-0.1666304,0.7476130
-1.9732681,0.4656999,0.3201243
-2.2060914,0.5019905,-0.0483551
2.2382956,0.2665393,0.0416417
1.4835402,-1.0293923,-0.0940646
1.8729595,-0.5540322,0.1919125
0.1979410,-2.1248483,0.1442715
2.0348287,0.8107220,-0.1469764
-0.6661228,-3.4953609,0.2152245
-0.9229541,-2.7978213,-0.2679021
-2.5379093,1.7147597,0.1484628
-0.2766478,-2.3124265,-0.2131390
-2.4941753,-2.7065917,0.0687922
1.9279697,-1.1707639,-0.0329581
2.2026972,1.4416051,-0.1518911
-0.4146512,-2.9202148,0.1294904
-1.9805781,1.2944555,0.2183604
-3.2764812,-0.7369656,-0.0020660
0.9112916,2.4176152,-0.2705071
-3.1068285,-0.5836371,0.1844376
-2.3700591,0.5253399,-0.1342827
1.2540524,1.9674545,0.7777162
-2.2301728,-1.0531965,0.0172528
0.7693560,2.8467558,-0.2812048
-2.3287128,1.7824738,-0.0338600
-1.1043819,1.4881397,-0.2879256
2.3171111,-0.8625454,0.0735782
2.2415177,-0.9736016,-0.0319836
-2.3936302,1.7005717,0.6979609
-0.0303799,-3.2560938,-0.2189669
2.1749201,-2.1748901,-0.3425369
0.2777269,-2.8023717,-0.1010407
1.2729006,-1.2574668,0.1727283
3.0738514,0.7578529,0.2224946
-2.0192050,0.2144556,-0.4781485
3.4212775,0.0192496,-0.0025895
-1.3790265,1.8455420,0.0732124
0.9073734,-1.8827201,-0.0693737
-0.2472142,-2.0221041,-0.5251338
0.3080675,2.3239176,-0.0750084
2.2200187,0.8739317,-0.1945486
-2.1527732,0.4576809,0.2590082
0.8889845,2.0765171,-0.0799327
2.4124761,-0.2530567,-0.1351090
0.2233052,2.9561348,-0.5204440
1.6610164,2.9926228,0.4330512
0.6852960,-2.3754798,0.6143158
0.0813526,-2.3357984,0.1352495
0.0976072,2.1336995,-0.2034397
2.2038458,-1.5648811,-0.4930619
2.6990489,0.4239812,-0.2998756
1.9047238,-0.2531906,-0.1066826
-0.4912786,2.8088779,0.0221246
1.9925037,-0.7453401,0.0188374
-2.1587877,-1.1799709,0.1558763
3.2295716,0.4375358,0.1463258
2.4514900,1.6651903,0.4300533
-1.1309395,-2.0254003,-0.2407263
-0.6832987,-3.2308687,0.2646729
1.2265990,-1.7143605,-0.1272137
-1.0244586,-2.1327852,0.0493686
2.0333643,-0.4407134,-0.1997103
1.5961351,-1.8183980,-0.2005992
-2.2072339,-0.4650900,-0.0553994
-2.1470997,-0.8099166,0.0102763
0.9182401,-1.8068227,0.2207864
-1.6511942,-1.6312958,0.4063754
-1.1225358,-1.9125970,0.1548431
2.7359275,1.4841109,-0.0740236
2.1136202,0.3542901,-0.0914749
2.5504878,0.6719882,-0.0125492
-0.7099890,2.0953027,-0.1494746
-2.4439733,-1.6582475,-0.4278064
2.6004345,-0.0330141,0.1544159
1.5705620,1.2845940,0.2060438
-1.0557272,-2.3309414,0.1945066
1.4832918,2.0111037,-0.2619647
2.3318410,-0.0120270,0.0608493
-1.7974837,-1.3032826,0.2556275
0.0206508,-2.4898379,0.1059844
-2.9908357,0.1503580,0.1509457
-0.0347255,-2.7448262,0.2524266
-1.5252902,2.2897971,-0.0489160
-0.6706003,-2.5063747,0.7338164
-1.4458027,-1.8370123,-0.1988216
0.1482735,-2.1295170,-0.0139874
-1.3939058,2.1673531,-0.0167863
2.2912489,-0.4553171,0.0511107
-3.0029345,1.1927028,0.3046000
-0.4770961,-2.6905878,0.0469921
-1.8255059,2.2984020,0.6659752
-2.8808483,1.0904448,-0.4875452
-0.7909359,-3.0116448,0.2427465
-0.9360623,2.9700014,-0.9288756
-1.8469767,2.0478566,-0.0576992
1.3100858,-2.3976642,0.0801751
0.9784447,2.5076359,0.3084671
1.0428291,-3.3661274,0.0283877
-2.6098417,-1.0808937,0.2695510
-1.0937655,2.9988357,-0.1647164
1.6215434,-1.6306410,-0.1770117
0.8086506,3.6378927,-0.2633303
3.9181131,3.9275972,-0.9556819
3.8543543,3.5836984,0.0212248
2.4295513,-0.2025320,-0.0807489
-2.0762409,1.8091135,0.4696269
-1.3752184,-2.3355881,0.3337895
1.4261389,-0.6602851,0.0776405
-2.9058257,-2.4827721,-0.1215684
1.4622487,-1.5479660,0.1838079
-2.0567838,1.5771406,-0.1802289
0.7203949,2.2455433,-0.1942155
-2.2179997,-0.1812156,-0.0076554
-0.1185332,2.0781430,-0.0690787
-2.3549227,0.8984806,-0.0133161
2.0062360,-0.3723208,-0.0252555
1.5162651,1.1832932,0.0838025
2.0058213,-0.0597356,-0.1805792
1.5046601,2.3632100,0.0473157
-2.2713688,1.3196370,-0.0904475
1.8968378,-1.8417562,0.0220671
0.1467045,1.9675505,-0.0748102
-1.0133263,1.9296964,-0.0319661
2.1557463,-1.6025103,-0.3695424
-2.6781515,0.2881105,-0.0134831
-0.2848777,-2.2274669,0.0718794
-2.1697532,1.6480176,0.2149895
-1.6958382,2.0163490,0.1043209
-1.8504358,2.6940689,0.5274605
-0.7511375,-2.6949228,0.1027231
-2.1494460,1.9560553,-0.4469161
2.0181706,0.9919429,0.0816366
1.7251474,1.2975025,0.0677671
0.7085450,-3.5274010,-0.0380393
3.4027110,1.3927828,0.5478471
3.2854409,0.6365365,0.6554756
-0.8094693,-3.5626867,-0.0181279
-1.9697099,-1.5745901,0.1571563
-2.0574028,0.2618726,-0.0368011
-2.5601799,-0.0426254,-0.1010047
0.1866653,2.5100986,-0.0068799
2.0399703,0.4942301,-0.1109660
1.7571749,2.5934445,0.3937884
2.1733952,0.9897180,-0.6793176
-2.9367859,-0.0089889,-0.0149645
-0.6060710,1.8886618,0.0235854
-2.9011483,-0.4704900,0.1188233
-2.5731399,1.9483668,1.0189726
-1.6455204,1.3169845,0.2548678
0.6057272,-1.6739777,-0.3789807
-0.8393442,-2.5285611,0.0170158
-1.8099247,1.5040989,-0.0711208
-2.3985962,-0.8261890,-0.0863071
1.2733827,2.0587356,0.0746381
1.5107010,2.6130853,-1.0101734
1.5584530,3.1700856,-1.0658849
-0.7868166,2.0708512,-0.0364003
2.7048816,-1.6897498,0.0260602
1.8211885,1.9738323,-0.1673649
35.5338039,5.8848582,-3.7658260
-2.0906312,2.0867619,0.6000800
-1.9432355,-1.3168516,0.2428438
-2.0528664,1.1355406,0.0003252
-1.2926079,2.2767935,-0.2126654
-1.7340578,-1.7119605,0.0469461
-3.0726380,-0.2856281,0.1110217
1.2149474,2.7220360,-0.0959242
-1.4270577,-3.4476947,0.1051911
-2.6577085,-0.8649238,0.1166185
-1.2797292,2.5153163,-0.1911772
-2.8565736,1.5240660,-0.3738494
0.4876931,2.2664071,-0.0775006
1.6088713,-0.5117669,0.5453788
-1.4957354,-1.2049168,-0.0436067
-1.6564001,-1.1869632,0.2735685
2.3215653,-0.7440894,1.0397797
3.7666605,-1.5175305,-1.2774969
0.0130546,-2.0380386,0.4322790
1.2126127,1.9972448,-0.3716325
0.4475203,3.1600986,-0.1029266
-1.5677686,1.4358689,-0.0651895
0.3054164,-2.6338200,-0.0131427
-1.6038536,-1.3449494,0.2031348
3.2938633,-0.2595461,-0.1281630
-2.0103952,1.3276873,0.0252919
-0.7859867,3.7566805,0.3595281
-2.9403674,1.0558172,-0.2174685
1.1965175,-2.3654344,-0.2028857
-2.1005714,0.3846898,0.0553791
1.8857681,1.4447161,-0.3894266
0.9535921,-1.7658289,0.2496482
-1.0474689,-3.1972162,0.1465880
-1.3393460,-2.3950351,0.3068218
1.4354832,1.7411474,-0.2552383
1.5529065,2.6694174,-0.7139022
-1.8144586,-2.4094364,-0.6384510
0.5419078,2.6824821,0.1943727
1.9887777,1.9710294,0.2094832
-0.4853185,2.1990303,0.1910786
1.8190510,1.3823845,-0.1949102
-0.7420484,-2.7363293,0.5212765
-4.8156207,1.6080064,-1.4790572
2.0883217,-1.9481479,0.0029403
2.4411306,-0.9884030,-0.0160502
1.5472252,1.9463146,0.0657516
0.5064062,3.0936907,0.2251660
0.9694375,-2.4007561,0.0997684
0.4212944,-2.6663826,0.0512755
0.0318305,3.6206627,-0.4771400
0.1401225,3.1788682,-0.0797317
-1.5527555,1.9638742,-0.0164691
2.4253875,0.8491641,-0.6387679
1.9562272,1.9296954,0.2623025
0.0688172,-2.0931191,0.5367934
-1.6775878,-1.1968271,-0.0958294
-0.3221322,-2.4318418,-0.0150315
2.4646411,1.1870752,0.1259416
-2.9299937,-0.1652491,0.0657534
1.7825356,-0.0367656,-0.1333010
-1.2929816,2.3704500,0.4451160
-2.8605093,1.0633567,0.0117434
-2.7628008,-2.0732145,0.0581174
-2.6733285,0.0585923,0.1197779
1.7445533,-2.0487913,0.3229989
-3.3394028,0.0481963,-0.4663028
-0.5906476,2.6952638,0.0437826
-0.9081869,1.9752366,-0.1799674
-1.3906855,-2.3728636,0.0429851
-2.7666327,-0.3504484,0.1043231
-5.1892528,0.7682371,0.2902884
2.2066084,-0.2656577,-0.0242918
-1.8004593,-1.3890852,0.1213349
-1.1221117,-2.6125509,-0.5332851
-0.7603445,2.3210482,-0.1367717
2.5308250,0.9785153,0.0464696
-2.1489126,1.3686049,-0.1826137
-2.5359656,-0.9322844,-0.0462718
0.6797726,-2.1010408,0.0665514
1.8328987,0.8790496,0.0589117
-2.0032256,-0.8739278,0.6257617
-0.0668851,-2.0695745,0.0940842
-2.3998819,0.7647209,0.0899004
-0.7755653,-2.6429463,-0.1536850
-1.6402062,2.1478373,-1.1745998
-2.1592421,-1.0847468,-0.1924146
-2.9677498,-0.9453652,-0.5053945
2.4812572,0.9677942,0.1236388
-1.6347353,1.2568156,0.0874896
-1.8157855,-0.5930881,-0.5123858
-3.8220539,-0.7629968,-0.2545198
0.0714251,2.4679508,-0.6834987
2.3884989,0.6087464,0.2719929
1.8519527,-1.3786617,-0.0869822
-2.3896742,1.2555331,0.0093482
-3.0128995,0.5629849,-0.0314315
0.7193095,2.5921070,-0.3585308
-1.4610266,-1.5601690,-0.3234633
1.3981513,0.8782514,0.6427014
-0.8666840,1.9111122,0.1164462
1.4772975,-1.3030280,0.0546753
-1.9395797,-2.4187562,0.4200052
-0.2739655,-3.0001329,-0.5411643
-0.7880003,-2.3382640,0.6088790
-1.8896552,-1.7548991,0.4074256
-1.3878714,1.4580521,-0.0300362
0.9654133,-3.0691837,0.0983103
1.2860226,-1.9564876,0.0827611
2.1565902,-1.5870755,0.0134883
-0.8499624,-2.4268079,-0.1348933
1.1856410,1.8643732,0.2556771
-1.9312959,-0.8269005,-0.0797883
-2.8726093,-0.4220777,0.0685787
-1.1852366,2.5846410,-0.0287282
-3.2137855,-0.3076016,0.5651220
0.8182287,-2.8262705,-0.6943060
-1.8411651,1.0637392,0.0575400
-1.6593803,-2.0838612,-0.4104473
-1.6168241,-2.3085633,0.1387723
-0.2372565,2.8636718,0.4597306
2.0414214,-0.8816297,0.0728884
0.9891327,2.7596059,0.1473572
-4.6695977,-2.6334893,0.3076366
3.0891643,0.0459240,0.7977623
0.2209385,2.4466161,0.0188610
2.7710260,0.3876062,0.3381640
-2.6157618,-0.5675377,-0.1371566
1.0132193,-2.6106161,-0.0966649
-0.8619771,-2.4449949,0.0342116
-0.1220318,-2.1615056,-0.0373052
-0.8724851,-3.5363316,0.1087734
1.9188706,-0.2814086,0.0460282
-2.7198122,1.0982972,-0.1445486
-0.5790936,1.7763664,-0.0483210
2.1971412,1.4771425,-0.1118475
-1.3328982,-1.5075704,0.1232514
0.7395137,-1.6136397,0.1784456
1.6111756,-1.1510941,-0.0917098
1.6842788,2.5675068,0.2961482
1.4422820,1.6119289,-0.1106589
-0.6315290,-2.2059772,-0.4109702
1.4608118,-1.5712903,-0.1173317
2.1221960,0.1379431,0.3954893
0.9909540,2.3153755,-0.0106558
-1.2432411,2.3404136,-0.0816599
0.1982790,2.0183095,0.1865919
1.8856195,-0.2602555,-0.1320663
1.6776907,0.7531714,-0.1447073
2.0029584,-1.7352995,0.0197156
0.7852296,1.4454969,-0.5381588
1.8876559,0.9682387,-0.2013611
0.8051182,1.9980551,-0.5667356
1.2352388,2.0489210,-0.1067200
1.2886011,-1.3083149,-0.4243710
0.9803714,2.8517901,-0.0499220
0.8182109,1.7420371,-0.0801825
-0.4687119,2.1565694,-0.0029192
1.5585344,1.4702202,0.0847052
1.8381156,-2.1538374,0.0913007
0.5789200,-2.7380286,0.6171225
2.8576816,-0.6180847,-0.1342987
1.5421505,-2.5889483,0.6407810
-2.1423300,1.6768902,0.1721179
-0.4568688,2.3141245,0.1338799
0.5426992,2.6272870,-0.0575321
-0.0616445,-2.4053345,0.2402407
-1.1161979,-1.7893066,-0.0135996
-0.4592973,1.4054470,0.5826021
0.3889119,-2.1324650,0.1677184
-1.9444253,-2.5192932,0.0857446
1.7170976,2.7475950,-0.0947394
-3.7835748,0.4842374,-0.1123657
-1.4676048,2.4418948,0.4834401
-0.3276668,-2.8166673,-0.5142557
2.6017792,0.0852530,-0.1946335
-1.3806206,-2.8093835,-0.5002365
1.8082990,-0.8792876,0.1369096
1.2534833,-1.6596700,-0.0689193
-1.1621142,3.2459659,0.0485076
-2.9831671,1.7132646,0.2162113
1.9524191,-0.1497290,-0.0014912
0.7721292,2.1663363,-0.4450025
0.8278597,1.9882151,-0.5157529
-2.2941943,1.0086182,0.3617865
-0.2887468,2.5961448,-1.0781480
-2.1502928,2.2907703,0.3519837
-2.2278748,-1.0615038,0.0260143
2.0111782,0.0410816,-0.0793026
-1.6036066,1.7975616,0.2394245
1.2583092,-1.4312728,0.1277430
-1.7602822,1.3486601,-0.0289899
-2.2391144,0.5609486,0.3293765
2.2744859,-1.6044020,0.6098226
-2.7369528,-1.2547561,-0.5447681
2.3038653,0.6800116,-0.3422945
3.1814134,1.5885097,-0.5971007
-2.6877541,1.6674319,-0.1910945
2.2926271,0.1326883,0.2560677
-2.4031075,-0.8487139,0.1245120
2.3164038,2.1294496,0.3820658
2.1286246,0.6953081,-0.0738586
-1.8699275,2.2995998,0.1113240
2.5810102,-0.3479470,0.1103966
-1.8919408,1.8734657,-0.0376080
1.1647745,-2.3906764,0.1229739
0.5023113,2.4033880,-0.1561228
-1.6449867,-1.1379593,0.0740659
-0.7117391,2.6563430,-0.3267397
-1.5517881,-1.3713081,-0.0148599
-1.7344688,-3.1051988,-0.2775681
-1.0380862,2.0671391,-0.0565763
2.1357458,1.9921984,0.5350954
1.6280445,1.6920517,0.0057588
0.9687285,1.5954280,0.3333870
1.1715664,-1.5714945,0.3760574
1.6539648,1.2576889,0.0513169
2.0625273,-0.3169786,-0.0818422
1.0043577,-2.5907625,0.6143601
0.0239566,1.5370031,-0.5966943
2.2618040,2.0442676,0.3857115
2.2114360,-0.8142486,0.2196128
-1.0196135,2.4563971,-0.0199206
0.6282723,-2.0468468,0.1865288
-2.8031160,1.4657751,-0.1500420
2.4016429,1.3586950,-0.5142409
1.1914700,-1.8884837,-0.1363686
-0.3062838,-2.3579450,0.6056369
-2.5330619,-1.4409486,0.1171862
2.1239029,1.6084822,-0.1467138
-1.4386138,2.1641316,0.0069945
2.3013531,1.4504110,-0.2372790
4.2086742,3.0642228,-0.7466709
-0.2405479,-2.2838608,-0.4664335
1.6119200,-2.9669234,-0.1594717
-1.8371518,-1.6399128,0.0992545
2.6595551,1.1814379,0.5943062
-2.6581889,1.3946123,-0.2251363
-0.8625743,-3.3664751,0.1530450
-0.7786955,2.1065180,0.0780540
-0.3687353,2.7707279,0.1341025
-0.5323685,2.0381334,0.0275482
2.7857668,0.0839281,0.0485077
-1.9484390,1.7574361,-0.0754290
0.5179395,-1.8037753,0.1839259
-2.0374317,2.4230912,0.3468769
2.8538454,2.0934341,0.0121223
1.6385944,1.6917164,-0.2746888
1.3106713,0.7565835,0.5621941
0.9854122,-2.3990219,-0.1608413
-1.0878061,3.4452766,0.0936492
-1.3059199,2.6328203,-0.0595067
-1.0203733,3.3430006,-0.0940821
0.8803923,-1.7986989,-0.0216092
1.9591940,0.8013696,0.1523645
-2.8858285,-0.4777121,-0.0297005
2.1823724,-0.8569825,0.0971651
0.2672946,2.3064831,0.2539071
0.1211297,-3.4473553,0.0702028
-2.3281997,-0.0931526,0.0227498
2.2812358,-0.4896199,-0.1521702
1.2611698,1.8458189,-0.0737952
-0.0738198,-2.8082023,0.3083054
-2.3705416,1.4736172,-0.3316401
0.6890474,-2.0237732,-0.0656995
-1.6329077,2.5377597,-0.5483054
2.6263388,-0.4576420,-0.1014057
-1.6348701,-1.8277397,-0.1861189
-1.4876913,1.9633120,0.2824431
2.2123664,3.0804236,-0.4960048
-2.4784028,1.5792894,-0.0488631
1.9459724,1.0939116,0.1617085
-2.4180584,-1.2452851,-0.1688696
-3.0784406,1.0663995,0.0001651
1.7868657,-1.0230720,0.0708726
-0.5839399,-3.3845311,0.2559179
0.8183464,-1.5528778,-0.0755162
-2.5400613,-2.8919733,-0.3902181
1.3224863,3.3866404,-0.0829223
-3.6603412,-0.5643754,0.0097158
-1.8152235,2.6513434,-0.0242597
-1.2022135,3.0658534,0.0018492
