m,peri,node,incl,e,n,a,date,x,y,z
276.6037,87.43405,243.82442,8.49537,0.0953084,0.18724625,3.0259423,20240905,-1.6444644,-2.5326628,-0.0535638
70.25762,9.23071,245.77536,13.65639,0.0755807,0.19146843,2.9812926,20241110,2.5421664,-1.2623842,0.6891259
188.16967,147.04764,321.43455,3.54972,0.0495399,0.21614496,2.7498308,20241031,1.2612053,-2.5933588,-0.0770144
250.10757,53.14552,58.02551,9.3726,0.2248392,0.21977476,2.7194693,20241108,2.8115116,-1.0322377,-0.4838785
194.83675,24.08777,339.63287,4.87395,0.0212118,0.21008706,2.8024412,20240711,-2.7185369,-0.8754247,-0.1506623
212.58871,29.36143,315.73434,2.33301,0.1565665,0.25687883,2.4508525,20240609,-2.7496819,-0.4552250,-0.0914735
354.51381,180.98078,121.68981,5.85952,0.1924811,0.27615624,2.3354262,20241026,0.7821540,-1.7193500,0.0243912
184.50868,312.50266,87.99011,3.29338,0.2850791,0.18421023,3.0590991,20240711,-2.8641460,-2.6856381,0.1592921
83.60649,272.65255,104.36963,5.0871,0.1718039,0.29345683,2.2427106,20240601,-1.1400644,1.9572886,0.0550721
346.04352,106.53724,51.52408,2.28224,0.1155217,0.18001752,3.1064154,20240614,-2.1256519,1.7586474,0.1099290
196.62194,103.01958,151.86073,5.69944,0.130653,0.25549682,2.4596825,20241111,0.1003526,2.7576054,-0.2474121
315.62937,15.61759,32.40376,2.41357,0.131587,0.30780886,2.1724442,20241109,1.9683313,-0.2828955,-0.0545265
60.31469,62.46172,312.37611,3.06557,0.1495866,0.25672123,2.4518554,20240407,-0.0556390,2.3140098,0.0813253
281.32567,325.62693,179.9737,1.80783,0.0694285,0.19786918,2.9166475,20241111,1.4881200,2.4769236,-0.0782008
284.5019,174.09669,153.08286,1.79861,0.1638982,0.17756563,3.1349464,20240729,-1.8640981,-2.4610818,0.0954097
340.78612,309.45298,24.17327,5.18005,0.0766262,0.2630513,2.4123616,20241111,1.4726959,-1.6760903,-0.1932952
100.80857,92.57654,303.93843,10.92919,0.1977429,0.22461093,2.6802921,20240617,-2.6422584,1.0866517,-0.3061451
264.82259,210.21101,191.21066,1.56122,0.2613761,0.18854105,3.0120726,20240730,0.4777866,-3.2361266,0.0890500
353.95359,352.10195,178.4242,3.52013,0.0546204,0.31032275,2.1606959,20240407,-1.9620297,0.5700576,-0.0317350
41.14687,125.87335,222.74133,5.48112,0.147003,0.25823983,2.4422338,20241111,1.6210908,1.4857505,0.0008679
150.96155,286.97999,91.13746,4.42924,0.1519304,0.26773172,2.3841642,20240705,-2.6978914,0.1750309,0.2086661
220.10534,158.32857,44.15659,9.26951,0.0115798,0.22778882,2.6553052,20241111,1.2755758,2.3521857,0.1303974
342.76576,21.20876,225.30599,3.20813,0.0964632,0.23597817,2.5935114,20240708,-1.6495888,-1.6835616,0.0006409
331.46544,265.83696,28.4749,16.68022,0.2943787,0.19188846,2.9769404,20240905,-1.0753727,-1.9961848,-0.3721473
278.09701,173.69899,339.88182,1.23754,0.0189672,0.19931146,2.90256,20241111,1.0129957,2.7121537,0.0625414
243.87999,94.48277,38.4379,9.82278,0.1607471,0.12380525,3.9869735,20241110,4.3175441,0.1647655,-0.4423735
296.68367,95.01716,33.12143,9.53348,0.1023094,0.1699585,3.2278063,20241111,1.8449324,2.4949261,0.1816202
268.9949,339.96672,325.0353,9.0852,0.2222979,0.2753504,2.3399805,20240707,-2.4149031,-0.3852025,-0.2717796
134.80918,277.98334,190.93746,6.45207,0.1128918,0.30262444,2.1971855,20240707,-0.7375383,-2.2554283,0.2346039
151.02788,244.28498,135.10813,2.41046,0.2834121,0.18341993,3.06788,20240513,-3.8650051,-0.1555159,0.1194657
94.79022,319.68605,19.49803,4.51473,0.1829991,0.28695443,2.2764639,20241111,-0.1664469,2.3710292,0.1808677
217.13645,102.70861,259.73979,4.4217,0.2026357,0.29273472,2.2463972,20240711,-2.3212155,-1.2390184,-0.1595564
231.3765,108.57648,292.72997,7.76983,0.197854,0.24244745,2.5471683,20241003,-0.6150011,-2.8376050,-0.2270001
145.79487,109.31286,59.99805,5.75875,0.0972504,0.2161409,2.7498652,20241111,2.2947839,-1.8754975,-0.2949939
255.66226,152.64647,109.96911,4.28655,0.2158594,0.18402736,3.0611254,20240601,-2.4171807,2.3103986,0.1111437
355.21383,276.86193,55.70206,16.66558,0.2239786,0.21355859,2.7719881,20241111,1.6865309,-1.1902253,-0.6178670
45.74567,130.25858,194.22251,5.69918,0.1729221,0.28187686,2.3037204,20241110,1.8483271,0.9266361,-0.0443228
106.6031,32.91363,7.30868,5.85698,0.1037105,0.29064342,2.2571602,20240418,-2.1697253,0.8823846,0.1180952
85.01717,209.21121,199.51989,2.66959,0.0377628,0.29364551,2.2417498,20240601,-1.6640372,1.4931090,-0.0915428
114.02711,213.71707,72.10595,5.71786,0.2060599,0.29614478,2.2291194,20241111,1.2769002,2.1309534,-0.0561098
316.78121,198.41482,165.92505,19.16561,0.3141669,0.23696308,2.58632,20241021,0.7172800,-1.9509982,0.5971115
117.77099,178.95282,143.36463,4.16206,0.1491007,0.29460578,2.2368758,20241103,-0.1664131,2.4177384,-0.1339552
83.50741,347.64021,61.78174,1.63291,0.1940452,0.17706942,3.1408004,20240503,-2.8914426,1.3433831,0.0907389
124.46806,324.69986,37.61321,3.10055,0.2198799,0.29975585,2.2111809,20240607,-2.0700950,1.4770258,0.1318150
70.62423,32.91021,348.03518,7.9472,0.2266092,0.27700067,2.3306774,20241111,-1.0575960,1.9952364,0.2418785
230.48832,189.10438,41.08178,2.18899,0.0933394,0.16701998,3.2655557,20241111,-0.1815775,3.4686529,0.1044996
253.84757,82.60958,198.27454,5.84079,0.1798837,0.29201894,2.2500666,20240504,-2.2189157,0.9619420,-0.1646154
7.03918,73.23659,300.29171,2.16493,0.1776568,0.30318733,2.1944651,20241110,1.6545655,0.7280558,0.0678906
131.09049,175.8188,80.9904,25.14946,0.2301948,0.26585572,2.3953669,20241111,1.8550284,1.9941584,-0.7135532
44.037,15.82614,108.02511,11.83897,0.6799917,0.3967666,1.834197,20231031,-0.5228410,-1.5781480,0.2065840
45.83589,181.88528,133.34455,6.08064,0.0898013,0.21438393,2.764869,20241110,2.5632963,0.4011610,-0.2279133
304.2927,279.64988,221.17835,6.93956,0.1710935,0.21164268,2.788692,20241106,1.0138308,2.3726133,-0.1361089
179.62881,92.60129,114.50665,2.39208,0.1190029,0.17981725,3.1087215,20241110,3.1018760,1.5679317,-0.1450731
146.79074,350.12908,136.28707,2.86266,0.0375611,0.19918153,2.9038221,20241011,0.2875375,-2.9808192,0.0978021
181.0419,73.45805,224.37961,10.25458,0.0939902,0.18838044,3.0137844,20240428,-1.5480587,2.8555992,-0.5651121
46.42899,125.94082,88.72187,0.55488,0.0688597,0.18485832,3.0519451,20240921,-0.1445990,-2.9116643,0.0007711
339.51363,160.35585,220.10134,7.96297,0.0983051,0.0823672,5.2315837,20241110,4.7217261,-0.3466967,0.4625403
115.22903,281.16719,90.193,10.752,0.2427848,0.23278983,2.6171385,20241110,-2.5041398,1.5717948,0.4745083
354.9542,109.51321,32.32473,13.68943,0.1894697,0.2312592,2.6286738,20241111,-1.4584960,1.4767788,0.4939297
94.95583,241.86387,159.30351,2.42771,0.0697077,0.20464893,2.85187,20241106,-2.3322496,1.6938533,-0.0322337
214.69771,349.18985,68.48368,11.06469,0.1943342,0.21457691,2.7632111,20240929,-0.4698495,-3.1941372,-0.1436125
44.70376,196.44157,79.01387,8.99982,0.1090399,0.27437686,2.3455124,20241111,1.8593604,-1.0900533,-0.3219918
205.57533,244.56705,192.43122,7.41779,0.2061512,0.21056589,2.7981911,20240914,0.2462438,-3.2991474,0.4263572
274.36142,252.6555,345.69867,14.07721,0.0444097,0.23915545,2.5704897,20240617,-2.1738222,1.3512202,0.1936781
269.50152,264.61536,1.85856,7.46353,0.1920678,0.21031092,2.8004522,20240615,-2.6228578,1.2385481,0.1733146
43.02872,45.68229,201.07269,10.50628,0.0671097,0.18932008,3.003804,20241102,1.2093102,-2.5425556,0.5206265
184.77557,261.14174,15.09986,13.05477,0.1740689,0.23417401,2.6068153,20241111,-0.4925556,2.9401134,0.6879537
71.39085,185.80124,173.37793,1.14751,0.1658728,0.31179109,2.1539068,20241111,0.0181335,2.0961169,-0.0417481
49.43184,77.20119,331.00843,2.50413,0.1603098,0.23535238,2.5981067,20240508,-0.9452723,2.1747748,0.0631551
89.03603,358.16546,74.47548,2.71349,0.1557454,0.17620402,3.1510758,20240708,-3.2147179,0.0384783,0.1472902
316.12703,172.81755,34.35118,4.71516,0.1019891,0.29438652,2.2379864,20240707,-1.8779747,0.8957387,0.1483996
154.86402,293.77495,83.91749,8.73497,0.2283054,0.26909576,2.3761005,20240627,-2.8502970,-0.0710992,0.4343143
228.01374,46.51149,139.70688,1.74116,0.1391307,0.27744697,2.3281773,20241111,1.8553997,1.7716286,-0.0775518
319.05244,53.63922,244.46323,1.04183,0.0531992,0.20471024,2.8513006,20240916,-0.8034457,-2.6199783,0.0073558
351.35946,87.29377,38.56384,1.72012,0.1301793,0.1749271,3.1663918,20241111,-1.1462001,2.5098545,0.0803929
49.2231,68.13558,6.11306,11.12578,0.2340109,0.20174814,2.8791416,20241110,-2.1551462,1.3320088,0.3055966
118.21701,111.77297,225.38909,20.93388,0.0277285,0.1732211,3.1871477,20241110,-0.3362144,3.0791020,-0.9187732
325.25318,77.03754,299.2829,11.82812,0.2513497,0.23376751,2.6098364,20241110,1.6312322,-1.3845616,0.1561388
323.84691,153.4043,218.30137,2.55911,0.199254,0.30277643,2.1964501,20241027,1.4187793,-1.2339883,0.0825842
314.90056,168.75542,54.7984,2.32722,0.192491,0.26233176,2.4167708,20240707,-2.0127796,0.7322727,0.0839957
337.73294,17.18917,14.66427,1.5044,0.1247713,0.19660016,2.929185,20241110,2.5945412,0.1486448,-0.0134733
159.89598,240.32553,154.36714,4.95999,0.1756069,0.2956371,2.2316706,20240712,-2.4411257,-0.8982077,0.1619277
139.07179,339.5142,152.52002,4.84655,0.1697114,0.29726362,2.2235226,20241015,0.5301634,-2.4698201,0.1650464
253.02886,70.265,137.41866,5.86458,0.1032609,0.28364593,2.2941317,20241111,-0.0008694,2.3777699,-0.1797727
136.95731,193.21243,222.15166,0.87575,0.1578843,0.29558908,2.2319123,20240709,-2.3108692,-0.9831814,-0.0125637
81.649,335.28856,227.61647,2.6055,0.0755495,0.26909876,2.3760829,20240926,0.9296329,-2.1707469,0.0978355
145.10491,128.31196,98.21232,10.98756,0.2439694,0.22498128,2.6773498,20241110,2.9075857,1.3306564,-0.5956371
114.38448,169.71326,211.13654,21.68298,0.1228039,0.17543803,3.1602412,20241110,-2.7113515,1.6358857,-1.1141666
258.30668,49.78929,345.54496,9.87473,0.0628528,0.1859532,3.0399535,20241004,0.8985067,-2.9214552,-0.4534071
305.69407,228.77784,107.97671,11.23597,0.075099,0.18702181,3.0283627,20241024,0.2691038,-2.8924429,0.1264912
286.5822,251.26659,120.9669,6.24106,0.1939265,0.2430627,2.5428681,20241024,0.2886223,-2.4761189,0.1122673
110.17898,317.20321,88.44395,7.16031,0.0639336,0.26116716,2.4239501,20240504,-2.3521898,0.7468779,0.2979343
109.13992,44.90052,316.29035,13.25365,0.181816,0.2325422,2.6189962,20240527,-1.7722456,2.2235250,0.0901273
103.72275,309.7135,61.17315,0.57424,0.1849964,0.17514432,3.1637732,20241030,-2.3495547,2.4527199,0.0324838
354.80119,132.82142,23.51963,11.59114,0.1984243,0.17643811,3.148288,20240623,-2.1363817,1.2849384,0.4165241
321.16298,18.13838,120.76564,4.27251,0.012028,0.25885555,2.4383595,20240501,-0.3880240,2.3833692,-0.0661720
257.32542,194.90665,213.76836,24.58543,0.2784472,0.27531968,2.3401546,20240912,0.2560032,-2.4289194,0.9889180
127.58823,220.33749,132.06447,2.77074,0.0781766,0.19833364,2.9120923,20241111,-1.8286691,2.4551374,-0.0139029
285.54525,267.7327,347.93729,10.7227,0.2398795,0.26532746,2.3985453,20240701,-2.1334244,1.0500772,0.1100277
251.26236,108.21137,190.26747,5.35478,0.2138372,0.26694892,2.3888228,20240607,-2.5890234,0.5066664,-0.0899851
87.56783,294.39052,31.77683,5.88468,0.1238481,0.28099098,2.3085598,20241111,0.8824270,2.1536665,0.1408084
218.1734,89.02627,124.79047,2.2115,0.1130352,0.16887827,3.241556,20241110,1.5065236,3.2051226,-0.1183999
218.03275,140.87467,168.71948,1.68594,0.2318153,0.29236869,2.2482718,20240508,-2.4304361,1.1626011,-0.0195651
44.14768,102.18313,189.38793,10.04629,0.0839812,0.19019902,2.9945428,20241109,2.6979384,-0.8095413,0.2194627
355.54408,250.90789,46.90669,3.74694,0.1918414,0.29807878,2.2194669,20241027,0.6445969,-1.6726292,-0.1056634
181.91445,208.38055,323.27701,5.4696,0.1205288,0.28067876,2.3102715,20241107,2.5667258,-0.3124994,0.1229750
107.30202,326.46805,113.41782,4.96769,0.0639499,0.27083607,2.3659109,20240711,-2.3393087,-0.5819921,0.2066904
271.62015,53.73977,243.98042,12.07956,0.1714961,0.2382973,2.5766572,20240711,-2.5567647,-0.4768685,-0.4469413
173.04509,26.96376,352.10185,4.37611,0.1384692,0.27041342,2.3683755,20240705,-2.6168562,-0.6375133,-0.0758418
133.49687,68.14719,22.78197,26.6251,0.5633299,0.23727754,2.5840344,20230202,-1.1395849,-3.4093821,-1.3546033
353.0556,228.0824,177.83836,7.714,0.0232987,0.20041837,2.8918629,20241111,2.2058155,1.7474614,-0.2478023
356.51122,143.10498,33.98146,3.08588,0.093986,0.29339138,2.2430441,20240708,-2.0158402,0.2511952,0.0719710
261.68164,64.93463,145.35158,30.25091,0.3174068,0.22903797,2.6456419,20241110,0.3244524,2.6439228,-1.3760719
160.86817,198.17554,139.90857,9.44335,0.1608939,0.17238402,3.197457,20241110,-2.9842495,2.1710794,0.0434062
119.95875,89.53196,100.59081,1.90423,0.1296815,0.17614916,3.15173,20241004,2.6681421,-2.0928086,-0.0744090
57.33945,90.90452,256.93408,4.71916,0.0586753,0.22045919,2.713838,20241111,1.6521796,2.0503057,0.0945950
190.24038,334.64774,348.83019,5.35655,0.1026549,0.18693817,3.0292659,20240503,-2.9427120,1.5691140,0.0908876
204.83493,321.86177,44.41962,11.10827,0.0895054,0.18444685,3.0564823,20240712,-2.9296240,-1.5259563,0.1886020
338.55144,10.5936,88.43197,2.25511,0.0927254,0.30886892,2.1674707,20241111,0.5718752,1.8989133,-0.0204655
166.60236,211.89114,136.89172,2.1796,0.1700582,0.17791443,3.1308477,20240529,-3.4121116,1.3025486,0.0525535
138.23018,182.86377,212.33907,2.26798,0.0717708,0.27092003,2.365422,20240708,-2.4956648,0.0618137,-0.0549404
252.0397,120.76954,350.47698,7.75411,0.1179532,0.27647227,2.3336461,20241106,2.4165489,-0.3794877,0.0034784
197.7297,175.91659,328.92454,2.01228,0.0657838,0.27583771,2.3372237,20241021,2.3410342,-0.8319492,0.0174204
91.11766,163.53984,208.28371,1.17847,0.1726854,0.31192975,2.1532685,20240113,-1.1867536,1.8793668,-0.0456127
119.30094,224.30892,356.19152,9.00663,0.1057468,0.21522244,2.757683,20241109,2.8750100,-0.5195628,-0.0519023
230.82275,82.52619,203.78214,12.67308,0.1563541,0.23790568,2.579484,20241102,-2.3205091,1.5951500,-0.5386593
126.08893,295.16572,231.68131,0.41,0.2160603,0.18445522,3.0563899,20241027,2.2611307,-2.7005060,0.0246769
68.24424,1.55708,302.39088,6.90413,0.3170717,0.22523284,2.675356,20241111,1.7059709,1.9676969,0.3020652
38.4531,1.1518,95.96781,16.24277,0.1935751,0.22697425,2.6616543,20241109,-1.9665113,1.0800549,0.5370966
126.68948,214.08109,149.90101,4.80446,0.1797091,0.29450343,2.237394,20240614,-2.0641395,1.4404776,-0.0177420
313.3438,106.72223,193.53143,19.26683,0.0839634,0.15751882,3.3955835,20240902,-1.3364271,-2.7987746,0.8418412
215.15828,14.70878,138.36853,14.72564,0.0792599,0.21538723,2.7562763,20241109,2.8895246,0.1235084,-0.5287829
219.74514,52.40465,67.76517,3.30729,0.1636923,0.27200175,2.3591465,20241026,2.3057212,-1.3527603,-0.1529144
96.43652,56.39567,236.92978,2.09382,0.0663246,0.21570536,2.7535656,20241111,2.2177801,1.6855692,0.0343209
357.42473,76.9852,317.97267,8.84052,0.1058007,0.18742286,3.024041,20241111,2.2789853,1.4004503,0.3991019
11.5269,212.57257,84.7717,4.80174,0.2371272,0.27058254,2.3673885,20241111,1.3179062,-1.2571508,-0.1198705
120.31604,67.91469,326.86929,1.45798,0.2135574,0.26846286,2.3798335,20240605,-2.6865112,0.3112640,-0.0307373
283.83371,78.55052,352.35255,12.70599,0.1734816,0.1908312,2.9879257,20241107,2.6742770,-1.2358019,-0.1959161
186.45912,222.54553,222.91331,10.88175,0.1013793,0.18389258,3.0626209,20241003,0.0139921,-3.3382724,0.4718374
109.75006,246.17088,115.32936,0.46126,0.2141257,0.26752427,2.3853966,20241110,-1.7676969,1.9653846,0.0060937
159.08358,250.00907,78.84194,9.35553,0.1377308,0.26009164,2.4306278,20241102,-1.8375584,2.0114162,0.3611462
95.53131,209.31566,165.69185,5.70921,0.1331358,0.25853241,2.4403909,20241110,-1.4549944,2.0428809,-0.1619534
325.25859,110.55665,330.73042,21.94124,0.3348407,0.27956604,2.3163976,20241111,1.7016857,0.3961323,0.4743548
50.99146,35.05368,90.35618,17.31279,0.0594665,0.16849514,3.246468,20240711,-2.9886206,-0.1055417,0.9317701
339.10547,353.20719,220.99182,4.52706,0.1390877,0.26333829,2.4106087,20240711,-2.0885311,-0.2426749,-0.0939674
137.88083,291.5398,56.81415,13.31619,0.2537467,0.17537719,3.160972,20241111,-2.9216378,2.3090376,0.8778734
102.01563,18.13594,51.80503,2.29312,0.2658733,0.181765,3.0864734,20240605,-3.2576089,-1.1114899,0.0749987
302.99132,224.8719,283.28625,21.34961,0.077149,0.37007936,1.9213485,20241111,0.1720714,1.8268004,0.2295624
110.20877,247.95341,62.28614,2.3053,0.0413119,0.19325273,2.9629133,20241111,1.2810829,2.7232706,0.0053282
321.52615,266.03073,285.99147,15.10215,0.2473158,0.18987011,2.9980002,20240602,-1.6135312,1.9072818,-0.2767820
123.21937,84.97877,346.87991,3.61149,0.1173002,0.29481588,2.235813,20240708,-2.1659148,-1.0272141,-0.0941721
44.67515,181.68613,121.24182,7.39142,0.1345334,0.27826741,2.3235989,20241109,2.1124310,-0.0148326,-0.2332983
160.81349,156.46099,215.5329,2.86107,0.1898891,0.28879188,2.2667975,20240503,-2.6783041,0.0623180,-0.0803257
12.8829,117.38281,188.9358,7.24407,0.2806627,0.12396835,3.9834757,20241111,2.5235863,-1.4485232,0.2317137
63.81122,194.29197,147.67037,2.69539,0.0728278,0.20398258,2.8580775,20241111,1.6493761,2.2327997,-0.1303478
216.97443,46.86422,83.27788,16.80369,0.0853819,0.24257226,2.5462945,20241111,2.4749913,-0.8424595,-0.7720598
348.09885,309.11157,299.0335,4.90351,0.0959583,0.17703693,3.1411847,20240901,-1.6784769,-2.2897562,-0.2212420
192.17031,291.94076,311.70174,5.52127,0.5866249,0.56887149,1.4425358,20221224,0.8634124,2.1022060,0.1974974
144.31339,110.24612,219.33428,27.81278,0.383959,0.23474313,2.6026002,20240528,-2.0883375,2.2870945,-1.6314555
54.8676,137.48665,322.74649,14.16986,0.1292338,0.23291139,2.6162279,20240707,-2.3839389,0.5221788,-0.2594134
335.80741,78.96579,335.51927,9.34583,0.1103702,0.19102129,2.9859431,20241111,2.4412585,1.0868844,0.3292872
76.66076,124.46344,276.16731,0.70377,0.0917753,0.17258927,3.1949215,20240508,-1.9301982,2.4936082,-0.0202821
271.0525,229.20082,243.6458,9.40662,0.0526015,0.18858807,3.0115719,20241110,2.8452856,0.9390068,0.3533232
149.19454,345.97958,358.15683,15.00832,0.2773205,0.26940669,2.3742719,20240527,-2.4607124,1.6193205,0.4127036
18.82142,344.89734,98.59943,4.29993,0.1512162,0.25834413,2.4415764,20240507,-0.6858172,1.9840599,0.0286801
80.9975,282.84518,157.2401,2.79349,0.1176612,0.29116503,2.2544636,20240708,-2.2336584,0.2124310,0.0326066
128.20125,30.55435,326.2889,27.04577,0.184556,0.1975078,2.9202042,20241110,-2.5347259,2.1136972,0.1794443
327.43352,149.87714,133.16138,16.02456,0.129888,0.20457894,2.8525205,20240902,-1.1612810,-2.1768200,0.6709609
117.52495,199.3421,58.17087,1.00256,0.1399307,0.18259272,3.0771387,20241110,2.9280465,1.5623262,-0.0291159
64.38347,250.54419,157.88019,1.84034,0.1767524,0.17297332,3.1901906,20240527,-2.0546794,2.2346158,-0.0416568
148.69278,314.46667,11.71046,20.20574,0.068063,0.36132296,1.9522661,20241111,-0.9666578,1.6957118,0.6833127
30.55969,62.59434,51.18828,3.28834,0.1295253,0.25882469,2.4385533,20240602,-1.9400856,0.9848341,0.1223222
157.08159,195.47838,170.50827,2.11127,0.0313372,0.19546873,2.9404775,20240617,-2.9145965,0.8125690,-0.0118268
66.19832,40.79542,33.87141,14.14446,0.1469506,0.22997835,2.638425,20240701,-2.3010730,0.9255897,0.5168596
14.89561,51.06778,48.9966,0.59587,0.1647599,0.2718138,2.3602339,20241111,-1.0245914,1.7057707,0.0196814
39.86462,20.72667,325.04409,11.85026,0.1877285,0.23852468,2.5750194,20241111,1.6408767,1.4729054,0.4505641
124.42341,202.43517,119.8267,2.46377,0.1774968,0.17807529,3.1289619,20241111,-0.6943018,3.4305866,-0.0475009
146.80374,42.29433,345.46748,13.87756,0.1598633,0.20369313,2.8607844,20240708,-3.2495219,-0.1496363,-0.2372387
34.3229,43.2887,5.06086,5.82941,0.1467971,0.29379419,2.2409934,20241111,-0.1296650,1.9733343,0.2018498
147.61969,186.37671,319.17516,8.78749,0.0392473,0.18800361,3.0178102,20240706,1.3516160,-2.8045118,-0.1914669
204.64489,156.36279,131.44515,2.0557,0.1759698,0.17438974,3.172893,20240529,-2.1436896,3.0083862,-0.0137967
1.53878,151.04587,336.42138,2.19422,0.0670544,0.29147332,2.2528737,20240604,-1.3296115,1.6274653,0.0367724
115.13737,345.18854,94.74078,3.36787,0.1898022,0.26747985,2.3856606,20240709,-2.2180861,-1.4246795,0.1370130
152.93686,127.23574,224.02832,2.94332,0.1618753,0.29805538,2.2195831,20240417,-2.2345419,1.2208608,-0.1249833
250.19596,5.02953,266.88465,3.28347,0.1354851,0.29248728,2.247664,20240526,-2.0282431,1.2483790,-0.1200810
181.2294,54.96174,157.29645,5.30886,0.1000962,0.21550293,2.7552897,20241110,2.5301006,1.6527918,-0.2324240
72.47764,350.86552,50.2914,3.3934,0.1683552,0.2600298,2.4310131,20241016,-1.6130429,1.7366128,0.1393685
334.29731,265.05633,87.45278,1.48942,0.2435994,0.27538662,2.3397753,20241111,1.2087681,-1.4183421,-0.0330373
155.34737,37.18199,334.2703,24.91894,0.2590719,0.27488433,2.3426247,20240629,-2.8639216,0.2792309,-0.4607570
