m,peri,node,incl,e,n,a,date
114.7781,169.05176,129.80984,4.63718,0.0250931,0.12698307,3.9201755,20241111
34.89283,139.78186,148.41485,5.10247,0.1719232,0.25306677,2.4754033,20241110
119.39114,31.0665,234.98568,5.65223,0.0949627,0.29166057,2.2519093,20241111
252.33601,99.51896,355.32652,7.85979,0.1368732,0.26795546,2.3828368,20241111
137.8182,110.41984,287.3001,6.0379,0.0180113,0.19831154,2.9123086,20240708
117.5765,163.92601,173.33997,9.95316,0.1015035,0.18859765,3.01147,20241110
311.68285,43.19689,26.94584,4.6682,0.1175625,0.21671374,2.7450173,20241110
141.80242,293.7588,29.00496,5.66615,0.1946735,0.30229457,2.1987836,20240517
334.32162,224.51734,232.64926,7.35379,0.13046,0.23933881,2.5691767,20241111
32.73158,10.10434,38.57867,3.25929,0.2299456,0.2632339,2.4112459,20240501
240.79126,237.44393,47.99436,18.35292,0.3138881,0.23569962,2.5955544,20240616
42.69824,230.08776,212.57647,9.74432,0.0614484,0.2780251,2.3249487,20241110
102.52363,290.74586,91.84786,8.75801,0.1030308,0.21097706,2.7945543,20241110
347.20933,87.60266,85.21991,11.69208,0.1636785,0.23346495,2.6120907,20240422
239.6457,13.46777,89.89524,9.75984,0.0719917,0.19281079,2.9674392,20241111
140.70431,344.46711,32.19424,8.25075,0.0891583,0.19713572,2.9238774,20240704
357.35634,337.50282,90.05816,24.90422,0.1611342,0.17961454,3.1110601,20241111
202.46069,31.67025,99.18546,9.20836,0.1564822,0.21447187,2.7641132,20241111
264.04039,144.5901,247.20736,3.38468,0.149264,0.30321421,2.1943354,20241024
36.17713,321.1323,102.43713,5.70826,0.3277673,0.21793408,2.7347604,20240616
350.38984,7.93013,140.21883,18.36216,0.1115073,0.21043715,2.7993322,20240621
220.60639,107.27521,351.63243,4.28664,0.1064641,0.24387946,2.5371875,20241111
314.26756,79.42284,354.48584,8.20564,0.241826,0.21565561,2.7539891,20241109
311.05286,256.15156,137.61841,15.05799,0.0777773,0.17638863,3.1488768,20241111
66.81307,251.9992,172.11597,3.55431,0.1519793,0.20206272,2.8761525,20241110
217.04424,337.95327,6.00813,6.77314,0.1562822,0.21861483,2.7290803,20240711
195.83498,290.14895,132.16904,11.74073,0.1737859,0.189168,3.0054138,20240922
345.48552,67.12247,18.74268,12.58515,0.2118615,0.1238925,3.9851014,20241111
36.47254,29.62084,27.28224,8.05727,0.0449716,0.23790612,2.5794808,20241111
123.85439,294.65222,64.68649,5.95036,0.07312,0.21657878,2.7461575,20241111
16.26583,313.08656,105.50258,6.00557,0.1494484,0.29778709,2.220916,20241111
103.13687,215.51433,185.14229,12.80008,0.1559044,0.21010672,2.8022664,20240707
90.44392,335.72161,346.60178,10.56499,0.057756,0.17638261,3.1489483,20241111
358.21551,55.3561,83.42104,2.94178,0.0951175,0.29813025,2.2192115,20241111
97.80292,95.74311,226.2692,7.79577,0.2036738,0.18260949,3.0769504,20241111
78.76175,269.72108,94.10298,12.72513,0.0983788,0.22851582,2.6496705,20241111
323.74561,68.59929,290.87964,7.86218,0.0904979,0.27811625,2.3244407,20241110
81.53641,341.99613,283.37073,7.40194,0.0628047,0.21901447,2.7257594,20241109
48.52519,115.263,327.22916,23.78549,0.2526857,0.17541858,3.1604747,20240703
302.25906,349.21296,3.6172,15.37508,0.1375227,0.17869444,3.1217301,20241019
209.68325,28.39023,218.93978,8.99221,0.0795944,0.21240173,2.7820442,20241110
257.79045,341.52204,336.40396,15.93975,0.1027201,0.17818912,3.1276292,20240707
37.55371,316.55168,301.95142,5.43047,0.1726125,0.28474769,2.2882102,20241111
222.70254,196.70176,209.92639,6.67739,0.075329,0.22324723,2.691196,20241003
89.86152,156.60793,232.35379,7.01315,0.1300825,0.21318086,2.7752615,20240601
295.81236,180.93413,171.85357,1.67074,0.1794034,0.17686385,3.1432337,20241018
65.16858,240.57125,95.01261,6.16261,0.1132216,0.22467146,2.6798107,20241111
138.6012,145.90565,124.93116,12.55599,0.0888792,0.16976964,3.2301996,20241110
181.71031,270.91274,313.32496,7.38307,0.1684984,0.17824022,3.1270314,20241111
245.27304,324.76911,92.76037,2.6597,0.1687015,0.17723801,3.1388084,20241031
92.3686,35.02961,47.67234,5.59056,0.1454513,0.22810439,2.6528556,20240711
60.0932,189.11994,344.84874,13.57985,0.1266592,0.20507406,2.8479273,20240917
304.43238,221.05631,166.61636,20.21823,0.1692723,0.19983162,2.8975209,20241110
175.21353,157.67819,127.99741,18.13512,0.2372966,0.21741843,2.7390827,20241110
184.62661,329.26834,354.19046,6.45032,0.065395,0.18939215,3.0030419,20240701
328.0928,267.82258,282.0248,8.12349,0.0661008,0.23407676,2.6075372,20241110
99.65967,192.15298,305.09136,12.13959,0.1317449,0.22824781,2.6517443,20240926
297.2685,147.06648,212.83982,23.2047,0.3052489,0.27878779,2.3207065,20240925
166.0143,173.71887,209.65355,14.31933,0.1386255,0.20109658,2.8853573,20240711
90.89307,91.07402,212.37137,14.86456,0.3306008,0.21227814,2.7831238,20241111
154.87188,270.96595,66.85552,6.22308,0.2282024,0.21486147,2.7607708,20241110
128.80837,11.98124,259.22538,3.35523,0.0837361,0.2118802,2.7866075,20241111
13.92111,21.25086,249.86577,2.54938,0.1593786,0.21707243,2.7419926,20241111
127.84496,139.94798,227.88158,12.87042,0.2479082,0.23057695,2.6338566,20240701
244.64559,160.64195,279.7869,9.55706,0.2244081,0.21764568,2.7371758,20241111
91.54512,192.43967,346.18149,13.11235,0.0767906,0.18487252,3.0517888,20241031
110.49034,236.88857,327.00618,10.52666,0.1156024,0.17825964,3.1268042,20241110
288.63992,301.7822,36.0389,5.96188,0.0308915,0.16093353,3.3473801,20241011
266.60861,16.84174,129.31273,11.83205,0.1121231,0.24074636,2.5591529,20241110
259.79422,253.93582,244.33911,9.15986,0.0981901,0.20931895,2.8092929,20241111
342.10343,120.6085,92.47142,14.09772,0.2013745,0.23614857,2.5922636,20240712
119.19681,308.55066,255.19427,11.93811,0.2433914,0.23722924,2.5843851,20241109
322.47943,37.9173,315.43696,4.19158,0.1779283,0.19776572,2.9176646,20241111
131.49379,80.99876,294.45259,7.52126,0.0706456,0.23189245,2.6238861,20241110
313.69051,108.86917,297.09341,9.08937,0.1462849,0.17523719,3.1626554,20241109
253.5186,355.70148,242.05282,11.2855,0.0730608,0.23853388,2.5749532,20241110
63.70602,172.76282,96.91711,10.96345,0.2407139,0.21920186,2.7242057,20241109
38.62153,181.34908,107.3594,15.35145,0.1143477,0.19610801,2.9340836,20241111
280.25282,96.35719,106.23015,13.7796,0.0410118,0.21463943,2.7626744,20241111
74.6661,252.92783,103.66685,18.73344,0.3421087,0.23724887,2.5842426,20241111
270.99629,318.75716,110.54278,9.56058,0.0742794,0.15034046,3.5028278,20241111
266.03119,299.199,126.30215,8.22057,0.3007021,0.21135281,2.7912411,20241111
179.92522,199.48915,58.01531,12.85637,0.2181209,0.21060797,2.7978183,20241111
176.47908,348.25572,199.48195,6.64822,0.1353629,0.21055255,2.7983093,20241110
174.41914,126.05118,248.71833,6.81559,0.1186485,0.23600415,2.5933211,20240711
237.33965,44.36984,229.0339,3.9316,0.252178,0.23581202,2.5947295,20240602
340.32941,223.59607,242.35787,6.71628,0.0232493,0.15533482,3.4273373,20241111
161.77825,209.04763,187.35183,7.78776,0.2827951,0.24318707,2.5420011,20240709
139.17885,335.32406,9.02609,4.99477,0.214621,0.29643038,2.2276874,20240616
68.47316,199.23999,69.35028,11.24282,0.0341903,0.18352241,3.0667378,20241108
267.8255,334.03178,99.12888,8.22336,0.1096324,0.2134676,2.7727757,20241111
302.6762,126.84997,60.92019,4.0514,0.0570844,0.20100354,2.8862476,20241111
130.95125,221.43818,311.30559,19.49995,0.106174,0.20083315,2.8878798,20241111
308.52447,11.15989,297.34362,5.1254,0.1187739,0.19224539,2.9732545,20240914
90.61873,15.73978,17.52181,6.19005,0.1785001,0.2812155,2.3073309,20241110
70.60405,168.72421,219.91029,9.54381,0.1244305,0.23418808,2.6067108,20241110
168.06224,179.46914,249.19071,14.5458,0.25041,0.20474283,2.850998,20240920
40.64591,217.56486,117.17927,1.82798,0.1706405,0.17727458,3.1383767,20241110
95.52273,173.78235,88.72675,12.11837,0.1455668,0.27032537,2.3688898,20241109
86.66754,178.9103,304.27434,10.82773,0.2226906,0.55974055,1.4581813,20240416
231.56943,124.04409,175.27888,22.50698,0.073979,0.36361209,1.9440638,20240428
316.85128,333.48049,23.13254,1.8158,0.1546078,0.25701185,2.4500068,20241109
338.00354,41.65914,351.29417,18.50937,0.0701347,0.17231672,3.1982894,20241110
77.4549,62.14133,263.16641,7.34549,0.2486791,0.26723086,2.3871423,20241111
89.1731,210.10649,49.08445,7.36755,0.0675027,0.24153838,2.5535554,20241109
205.23836,244.82918,201.4286,19.12904,0.0671263,0.17773475,3.1329574,20241021
44.56135,179.08571,291.94021,1.5973,0.1071312,0.29999168,2.2100219,20240416
255.76656,202.92905,253.50121,8.16013,0.0820701,0.20981772,2.804839,20241109
287.9442,86.25351,134.78326,6.06832,0.0704843,0.27446804,2.3449929,20241111
325.03,350.24709,175.39159,4.23515,0.0395989,0.29894739,2.2151656,20240607
293.38957,154.75688,195.59949,10.2726,0.1736753,0.2135829,2.7717777,20240925
346.67595,81.95343,291.97052,21.3151,0.1977736,0.17260747,3.1946968,20241110
359.04345,279.23886,42.01611,10.61576,0.1248166,0.21177923,2.7874932,20241111
77.19304,316.83652,71.74234,4.79808,0.0459148,0.19105284,2.9856144,20241111
166.61442,293.31981,37.1832,12.73224,0.1873423,0.17778979,3.1323108,20240616
136.00986,48.74634,85.76602,3.07928,0.1733986,0.241901,2.5510028,20241031
326.13136,359.6433,14.33938,10.13273,0.0977273,0.18815822,3.0161568,20241111
74.64373,336.75492,89.00039,15.20664,0.0700178,0.18392971,3.0622087,20240706
280.86842,53.87774,92.43116,3.22564,0.0125719,0.20481152,2.8503605,20241111
155.52293,220.28028,11.66691,5.5506,0.1089234,0.30552434,2.1832602,20241111
72.48983,177.08822,32.1656,6.29218,0.1116225,0.23141419,2.6275,20241111
137.55825,273.41745,76.07003,12.01798,0.2949071,0.2278546,2.6547941,20240625
275.57294,7.79514,229.00133,14.49415,0.1831837,0.21226967,2.7831979,20241110
283.93272,131.09747,249.39693,12.97512,0.1711758,0.18091714,3.096109,20241031
312.75743,277.32164,134.10577,12.65799,0.2432154,0.19053822,2.9909878,20241111
67.38694,19.23807,29.45792,10.29971,0.2114481,0.23253641,2.6190397,20241110
258.35247,161.85499,205.06774,4.63662,0.1039216,0.219892,2.7185027,20240922
137.49032,308.75551,156.51492,1.4719,0.145639,0.17899046,3.1182873,20240929
149.59439,249.36411,105.20798,3.19072,0.087433,0.20249599,2.8720484,20240624
97.84985,329.50917,36.48972,13.54194,0.2200085,0.2654803,2.3976246,20240604
187.82241,258.00501,102.32827,10.16176,0.2043166,0.21005477,2.8027284,20240711
190.38665,285.078,300.22284,4.64511,0.2017006,0.18018683,3.1044692,20241111
314.10665,255.64082,290.22534,19.01517,0.0968532,0.16065255,3.3512819,20241110
227.1117,94.46057,322.08282,6.44759,0.1067799,0.19495855,2.9456051,20241024
202.53238,332.28377,21.5554,0.43591,0.1952767,0.17755169,3.1351104,20240707
307.46239,215.5888,332.67091,11.45355,0.1614029,0.17392364,3.1785592,20241111
31.68605,47.52553,173.19579,7.23286,0.0959454,0.2643292,2.4045803,20240919
286.42341,315.8289,83.77236,15.0191,0.2291034,0.20069395,2.889215,20241111
22.40074,296.05706,127.00235,15.81212,0.0957962,0.24287508,2.5441775,20241110
188.77113,153.6172,332.05804,12.93681,0.1082777,0.22701137,2.6613642,20241111
215.14988,155.9282,161.79766,8.79695,0.2105045,0.25659763,2.4526427,20240707
161.24904,305.89123,34.39951,18.95346,0.3792821,0.23608181,2.5927523,20241101
196.46057,0.82731,286.18311,10.92564,0.074872,0.2286361,2.6487411,20240528
239.2471,322.49108,10.64637,5.2887,0.1875879,0.2624734,2.4159013,20240711
39.14534,243.5529,233.44393,13.17688,0.0805325,0.18807309,3.0170669,20240703
97.04572,269.34211,135.99928,8.67822,0.2180839,0.21961571,2.7207823,20240711
55.57941,211.92261,237.11042,21.32665,0.04448,0.22935686,2.6431891,20241110
73.9572,348.83977,66.69083,9.84932,0.1575094,0.21738594,2.7393556,20241110
134.39527,88.71891,179.33838,14.46015,0.0958869,0.18946355,3.0022874,20241110
312.66339,163.7332,173.89231,18.75103,0.0505577,0.15544428,3.425728,20241110
305.40756,189.4424,127.22971,12.51226,0.0570596,0.22614768,2.668136,20240922
4.05318,271.87624,193.38286,13.86826,0.1894279,0.21608311,2.7503555,20240516
295.85888,125.26736,94.06807,11.09536,0.1633995,0.27335069,2.3513788,20240625
279.61929,281.70164,114.75131,10.2531,0.0862698,0.22591691,2.6699526,20241111
355.93761,77.18538,82.98134,11.4763,0.1581405,0.17496624,3.1659196,20241109
94.61579,8.36283,166.68322,12.99111,0.0485126,0.17607979,3.1525577,20241017
160.32904,193.64426,178.04079,9.29294,0.089114,0.1743214,3.1737222,20240708
97.25164,230.21003,175.32024,18.86961,0.0834448,0.17291625,3.1908925,20241110
85.56143,296.76064,46.15182,1.61414,0.1814823,0.17931274,3.1145498,20241111
11.12543,46.79913,357.3146,15.17194,0.177926,0.17907839,3.1172665,20241109
359.79117,214.89491,38.07245,7.078,0.0642725,0.19098364,2.9863356,20240925
38.28167,207.82322,186.38446,2.27877,0.1299241,0.25115667,2.4879381,20241111
33.71833,258.50921,207.5597,3.79383,0.0785655,0.30232095,2.1986557,20240703
95.85482,3.37226,6.30268,4.82143,0.3012066,0.20491746,2.849378,20240616
142.91261,241.67329,97.151,9.50266,0.2240358,0.22852548,2.6495958,20241111
157.46959,175.11255,256.17038,2.09258,0.2174567,0.12252871,4.0146171,20240912
22.41419,75.25343,289.79347,9.78108,0.1443084,0.23333806,2.6130376,20241111
4.88371,356.68497,357.21777,20.84052,0.1415791,0.1753934,3.1607772,20241110
355.70541,19.08589,132.87487,25.01947,0.1782807,0.26795822,2.3828205,20241110
36.81317,41.39095,68.79832,5.01168,0.173164,0.21917441,2.7244332,20240502
40.57251,248.61206,104.43619,12.89881,0.2157522,0.21934807,2.7229949,20241110
126.886,337.0873,90.76305,9.82159,0.2426465,0.22374234,2.6872244,20240712
17.0658,145.04402,312.76654,16.98502,0.1449597,0.18574476,3.0422273,20241111
357.34913,100.73894,293.39194,9.50043,0.1023185,0.17610782,3.1522232,20241111
149.02089,236.86604,44.17056,13.31961,0.0072386,0.1746221,3.1700778,20241111
83.3024,155.88969,217.48038,15.41284,0.0980167,0.18389106,3.0626378,20241110
204.56949,90.78858,202.66794,9.54369,0.1917157,0.23391913,2.6087085,20240602
324.92855,337.01039,107.57087,15.9434,0.1893655,0.17522296,3.1628265,20241103
101.94984,249.3035,106.99477,8.74967,0.2544008,0.30431375,2.1890466,20241110
352.73531,225.75405,184.42063,9.73244,0.0859884,0.18837895,3.0138002,20241110
243.4209,112.18934,268.5001,3.88073,0.0370479,0.1852107,3.0480728,20241003
283.27329,300.4366,121.08034,2.03903,0.1771072,0.17896589,3.1185727,20241111
294.98029,258.0974,328.71934,12.95461,0.2753642,0.2250162,2.6770729,20240607
207.56145,143.84883,273.76608,3.2282,0.1797475,0.17577156,3.1562422,20241003
34.93358,117.53056,203.8933,6.72736,0.2274865,0.24453274,2.5326667,20241110
17.32257,303.00872,44.68161,11.01244,0.1829435,0.21143989,2.7904748,20241110
65.62215,19.56079,34.23538,10.95976,0.1094489,0.18930025,3.0040138,20241111
239.67422,316.20897,89.58008,10.58413,0.2785139,0.2168164,2.7441507,20241014
265.5331,249.2832,116.53535,4.41937,0.086347,0.14261534,3.6282057,20241015
249.68649,189.9498,260.59258,4.31488,0.1799731,0.193091,2.9645676,20241107
121.40832,79.31568,326.65586,8.22173,0.1268675,0.23033495,2.6357011,20240708
52.05641,264.15549,203.36089,5.99875,0.1017451,0.29297425,2.2451727,20240708
349.02915,358.17761,137.5466,2.17252,0.1247703,0.17804978,3.1292608,20241111
182.31816,203.57599,120.41316,9.66146,0.1520075,0.21925518,2.723764,20241110
234.43108,353.11106,49.5058,12.70487,0.0220637,0.15737326,3.397677,20241027
144.68842,332.24951,64.98498,11.01798,0.0928301,0.18806659,3.0171364,20240707
217.77988,199.56195,129.10499,8.56184,0.2171978,0.17298675,3.1900255,20240707
253.1197,57.63491,197.67084,34.03254,0.1991962,0.21235793,2.7824267,20240528
8.22162,76.70893,107.41613,16.29752,0.1798087,0.21376664,2.7701891,20240623
149.33787,31.52049,180.29059,6.55714,0.0439226,0.19176759,2.9781912,20241110
348.95935,337.25582,94.06137,3.27577,0.060434,0.20104587,2.8858424,20241111
160.08265,67.52986,84.75496,6.77347,0.0260133,0.23936444,2.5689933,20241111
33.80933,296.45735,59.19737,19.43246,0.0882974,0.15069795,3.4972861,20241110
124.58573,187.88523,119.87433,9.89835,0.2323843,0.18284143,3.0743477,20241111
82.96732,226.92411,141.02144,6.522,0.1721822,0.17575466,3.1564445,20241110
106.03633,97.18645,274.21227,6.79981,0.2138322,0.21769128,2.7367935,20240617
260.15378,337.31818,202.09517,5.58106,0.0895133,0.29801702,2.2197735,20241111
209.46628,1.89144,267.36832,6.01817,0.0529612,0.20877423,2.8141773,20241111
73.87818,216.60029,152.84275,12.07358,0.1435668,0.19898688,2.9057155,20241110
88.15443,108.40057,294.8253,8.46055,0.1513292,0.18413034,3.0599839,20240703
354.60286,342.89667,298.27733,8.36845,0.152614,0.23614291,2.5923051,20241019
100.01273,332.21326,333.41172,11.19194,0.1708116,0.17159086,3.2073027,20241111
134.0873,110.30197,21.58152,14.86753,0.1159203,0.23544006,2.5974616,20241027
355.01667,196.68628,193.05141,16.86338,0.2359419,0.21341477,2.7732333,20241110
265.67042,320.42229,108.39453,3.87162,0.184447,0.28588689,2.2821274,20241111
37.50033,157.76342,291.27692,3.95437,0.2562849,0.2239698,2.6854047,20240703
7.63453,45.19526,270.66062,10.10673,0.2221448,0.23664077,2.5886679,20241110
123.53535,70.79232,5.71413,0.39437,0.118814,0.1926696,2.9688887,20240711
326.70799,345.7797,266.85245,7.6923,0.0897852,0.17627099,3.1502775,20240728
358.03437,354.84991,72.33577,5.38677,0.1102395,0.29572446,2.2312311,20241111
302.97557,127.89102,295.35781,2.93539,0.1524516,0.26937151,2.3744787,20241109
69.25559,1.16249,130.18231,2.6681,0.1553653,0.17385661,3.1793761,20240728
345.65584,177.21232,285.97182,5.24845,0.104365,0.25467186,2.4649914,20241111
133.10109,196.41908,292.64242,2.48411,0.0987442,0.25810985,2.4430536,20241011
50.2868,314.6741,143.64491,8.37429,0.0383389,0.19884613,2.9070865,20240704
228.11535,131.85328,111.84754,9.31144,0.066183,0.22069659,2.7118915,20241111
113.57299,5.40406,105.15828,8.44595,0.1577362,0.21578341,2.7529015,20240902
126.934,318.441,159.13373,1.54925,0.1229971,0.17451968,3.1713179,20241003
159.40533,262.07686,70.45434,11.11915,0.1037375,0.18823484,3.0153383,20241111
46.7656,336.56571,85.15049,10.24751,0.2366095,0.22075517,2.7114117,20241111
36.41448,214.89787,70.73509,17.98374,0.2761462,0.21646359,2.7471317,20241111
166.72793,292.18403,225.65888,10.99397,0.131634,0.25824055,2.4422292,20241110
291.82749,300.20186,79.5175,4.89475,0.1204193,0.15883158,3.3768478,20241111
233.65145,133.65019,58.23057,9.25235,0.0856945,0.17687908,3.1430533,20241111
49.65825,173.36604,249.72875,18.40742,0.168342,0.20154962,2.8810319,20241110
49.40473,142.44201,301.49078,1.28781,0.1789571,0.22742209,2.658159,20240703
225.85758,162.18865,223.28663,1.81711,0.118483,0.15562765,3.4230365,20240916
275.68371,27.58077,3.1216,5.22703,0.2429514,0.26338917,2.4102982,20241024
347.52319,192.35472,194.45784,10.57668,0.1566853,0.26502124,2.4003925,20241110
259.39055,30.13981,342.63928,9.82647,0.109678,0.18816361,3.0160992,20241003
43.9877,77.09649,336.61416,5.68463,0.2392313,0.29157074,2.2523719,20241110
84.1186,334.41518,349.56324,14.99712,0.1270853,0.24116123,2.5562171,20241109
39.40541,27.50853,299.5711,10.20274,0.1916669,0.19078599,2.9883977,20241111
249.27798,329.76422,328.49486,5.29912,0.1538571,0.17949895,3.1123955,20240707
127.5417,262.14484,29.31244,6.13635,0.1928075,0.21553521,2.7550146,20241111
6.07904,229.11304,82.62296,11.01731,0.0765086,0.18848951,3.0126217,20241111
189.93837,339.08993,98.89263,3.67095,0.0878863,0.16981663,3.2296037,20241018
182.11368,24.68079,102.42589,21.89793,0.0350856,0.17122434,3.2118781,20241111
22.02273,310.12391,155.67033,30.00503,0.2202167,0.23349208,2.6118884,20240628
252.99073,251.65665,257.82399,8.24534,0.15961,0.17444713,3.1721971,20241111
200.83547,85.36588,281.99754,10.71869,0.2333772,0.26943052,2.374132,20240710
119.41607,330.14314,180.17857,7.58079,0.1288936,0.26007423,2.4307362,20241024
153.25798,253.28957,228.30403,1.6279,0.0651244,0.18581824,3.0414253,20241031
83.20365,189.16861,324.50415,24.96088,0.1662771,0.27605174,2.3360155,20240923
